newcomb_species_name,species_inat,taxon_id,observation_id,photo_id,photo_url,license,annotations,observed_on,place_guess,num_photos_in_obs,total_obs_available,key_flower_type,key_plant_type,key_leaf_type
Chrysanthemum parthenium,Tanacetum parthenium,54520,225232709,399487018,https://static.inaturalist.org/photos/399487018/original.jpg,,[],2024-06-25,"San Bernardino National Forest, Crestline, CA, US",1,14827,7 or More Regular Parts,Wildflowers - Alternate Leaves,Leaves Toothed or Lobed
Chrysanthemum parthenium,Tanacetum parthenium,54520,225565784,399934317,https://static.inaturalist.org/photos/399934317/original.jpg,,[],2024-06-27,"Sant'Ambrogio di Torino, Piemonte, IT",1,14827,7 or More Regular Parts,Wildflowers - Alternate Leaves,Leaves Toothed or Lobed
Chrysanthemum parthenium,Tanacetum parthenium,54520,141695026,242805027,https://inaturalist-open-data.s3.amazonaws.com/photos/242805027/original.jpeg,cc-by-nc,"[{'user_id': 6312451, 'concatenated_attr_val': '12|13', 'controlled_attribute_id': 12, 'votes': [], 'uuid': '24fc56ea-3b41-425a-a20a-5e7b44411a69', 'vote_score': 0, 'controlled_value_id': 13, 'user': {'id': 6312451, 'login': 'kari_nee', 'spam': False, 'suspended': False, 'created_at': '2022-11-09T20:58:27+00:00', 'login_autocomplete': 'kari_nee', 'login_exact': 'kari_nee', 'name': 'Karina Cárdenas', 'name_autocomplete': 'Karina Cárdenas', 'orcid': None, 'icon': 'https://static.inaturalist.org/attachments/users/icons/6312451/thumb.jpeg?1668028908', 'observations_count': 91, 'identifications_count': 14, 'journal_posts_count': 0, 'activity_count': 105, 'species_count': 84, 'annotated_observations_count': 7, 'universal_search_rank': 91, 'roles': [], 'site_id': 1, 'icon_url': 'https://static.inaturalist.org/attachments/users/icons/6312451/medium.jpeg?1668028908'}}]",2022-11-11,"QMC4+VQ2, Pifo 170906, Ecuador",1,14827,7 or More Regular Parts,Wildflowers - Alternate Leaves,Leaves Toothed or Lobed
Chrysanthemum parthenium,Tanacetum parthenium,54520,62576114,100283566,https://inaturalist-open-data.s3.amazonaws.com/photos/100283566/original.jpeg,cc0,"[{'uuid': '6a1356b1-4902-4a7e-85ad-1f57057bbe59', 'controlled_attribute_id': 12, 'controlled_value_id': 13, 'concatenated_attr_val': '12|13', 'user_id': 3222750, 'votes': [], 'user': {'id': 3222750, 'login': 'neil173', 'spam': False, 'suspended': False, 'created_at': '2020-06-22T07:40:31+00:00', 'login_autocomplete': 'neil173', 'login_exact': 'neil173', 'name': 'Neil Clark', 'name_autocomplete': 'Neil Clark', 'orcid': 'https://orcid.org/0000-0003-3357-0360', 'icon': 'https://static.inaturalist.org/attachments/users/icons/3222750/thumb.jpg?1615293333', 'observations_count': 1487, 'identifications_count': 52, 'journal_posts_count': 0, 'activity_count': 1539, 'species_count': 785, 'annotated_observations_count': 104, 'universal_search_rank': 1487, 'roles': [], 'site_id': 25, 'icon_url': 'https://static.inaturalist.org/attachments/users/icons/3222750/medium.jpg?1615293333'}, 'vote_score': 0}]",2020-10-14,"Gartnavel Hospital, Glasgow G12 0XP, UK",1,14827,7 or More Regular Parts,Wildflowers - Alternate Leaves,Leaves Toothed or Lobed
Chrysanthemum parthenium,Tanacetum parthenium,54520,120781346,204322800,https://inaturalist-open-data.s3.amazonaws.com/photos/204322800/original.jpg,cc0,[],2022-06-08,"Milton Road, London, England, GB",1,14827,7 or More Regular Parts,Wildflowers - Alternate Leaves,Leaves Toothed or Lobed
Chrysanthemum parthenium,Tanacetum parthenium,54520,33985592,53369865,https://inaturalist-open-data.s3.amazonaws.com/photos/53369865/original.jpeg,cc-by-nc,"[{'uuid': 'e7738c39-cde5-4d56-9585-b32567610e30', 'controlled_attribute_id': 12, 'controlled_value_id': 13, 'concatenated_attr_val': '12|13', 'user_id': 1593173, 'votes': [{'id': 3326424, 'vote_flag': True, 'vote_scope': None, 'user_id': 3444503, 'created_at': '2021-12-29T11:40:21.022Z', 'user': {'id': 3444503, 'login': 'eastmedsotos', 'spam': False, 'suspended': False, 'created_at': '2020-08-09T20:13:01+00:00', 'login_autocomplete': 'eastmedsotos', 'login_exact': 'eastmedsotos', 'name': 'Sotirios Liakas', 'name_autocomplete': 'Sotirios Liakas', 'orcid': 'https://orcid.org/0000-0001-8468-5956', 'icon': 'https://static.inaturalist.org/attachments/users/icons/3444503/thumb.jpeg?1727255045', 'observations_count': 2710, 'identifications_count': 77882, 'journal_posts_count': 3, 'activity_count': 80595, 'species_count': 877, 'annotated_observations_count': 46014, 'universal_search_rank': 2710, 'roles': ['curator'], 'site_id': 23, 'icon_url': 'https://static.inaturalist.org/attachments/users/icons/3444503/medium.jpeg?1727255045'}}], 'user': {'id': 1593173, 'login': 'agapakisgeorgios', 'spam': False, 'suspended': False, 'created_at': '2019-04-09T16:58:04+00:00', 'login_autocomplete': 'agapakisgeorgios', 'login_exact': 'agapakisgeorgios', 'name': 'Agapakis Georgios', 'name_autocomplete': 'Agapakis Georgios', 'orcid': None, 'icon': 'https://static.inaturalist.org/attachments/users/icons/1593173/thumb.jpeg?1554829083', 'observations_count': 1806, 'identifications_count': 180012, 'journal_posts_count': 0, 'activity_count': 181818, 'species_count': 1149, 'annotated_observations_count': 15758, 'universal_search_rank': 1806, 'roles': [], 'site_id': 1, 'icon_url': 'https://static.inaturalist.org/attachments/users/icons/1593173/medium.jpeg?1554829083'}, 'vote_score': 1}]",2016-05-22,"Attica, Attica, GR",1,14827,7 or More Regular Parts,Wildflowers - Alternate Leaves,Leaves Toothed or Lobed
Chrysanthemum parthenium,Tanacetum parthenium,54520,69451522,112690258,https://inaturalist-open-data.s3.amazonaws.com/photos/112690258/original.jpeg,cc-by,[],2011-12-25,"Santiago Province, Santiago Metropolitan Region, Chile",4,14827,7 or More Regular Parts,Wildflowers - Alternate Leaves,Leaves Toothed or Lobed
Chrysanthemum parthenium,Tanacetum parthenium,54520,315220721,569426053,https://inaturalist-open-data.s3.amazonaws.com/photos/569426053/original.jpg,cc-by-nc,[],2025-09-20,"Томск, Томская обл., Россия",1,14827,7 or More Regular Parts,Wildflowers - Alternate Leaves,Leaves Toothed or Lobed
Chrysanthemum parthenium,Tanacetum parthenium,54520,167921867,290950083,https://inaturalist-open-data.s3.amazonaws.com/photos/290950083/original.jpeg,cc-by-nc,[],2023-06-17,Charlottesville,1,14827,7 or More Regular Parts,Wildflowers - Alternate Leaves,Leaves Toothed or Lobed
Chrysanthemum parthenium,Tanacetum parthenium,54520,175264622,304571735,https://inaturalist-open-data.s3.amazonaws.com/photos/304571735/original.jpeg,cc-by,"[{'user_id': 3444503, 'concatenated_attr_val': '12|13', 'controlled_attribute_id': 12, 'votes': [], 'uuid': 'e8edf181-4b77-4591-87fc-1ec1b02cce47', 'vote_score': 0, 'controlled_value_id': 13, 'user': {'id': 3444503, 'login': 'eastmedsotos', 'spam': False, 'suspended': False, 'created_at': '2020-08-09T20:13:01+00:00', 'login_autocomplete': 'eastmedsotos', 'login_exact': 'eastmedsotos', 'name': 'Sotirios Liakas', 'name_autocomplete': 'Sotirios Liakas', 'orcid': 'https://orcid.org/0000-0001-8468-5956', 'icon': 'https://static.inaturalist.org/attachments/users/icons/3444503/thumb.jpeg?1727255045', 'observations_count': 2710, 'identifications_count': 77882, 'journal_posts_count': 3, 'activity_count': 80595, 'species_count': 877, 'annotated_observations_count': 46014, 'universal_search_rank': 2710, 'roles': ['curator'], 'site_id': 23, 'icon_url': 'https://static.inaturalist.org/attachments/users/icons/3444503/medium.jpeg?1727255045'}}]",2023-07-27,"West Greece, Peloponnese, Western Greece and the Ionian Islands, GR",1,14827,7 or More Regular Parts,Wildflowers - Alternate Leaves,Leaves Toothed or Lobed
Chrysanthemum parthenium,Tanacetum parthenium,54520,222087474,393362543,https://inaturalist-open-data.s3.amazonaws.com/photos/393362543/original.jpeg,cc-by-nc-sa,"[{'uuid': 'ea175cce-7925-4cda-af56-56277a8e12fe', 'controlled_attribute_id': 12, 'controlled_value_id': 13, 'concatenated_attr_val': '12|13', 'user_id': 1842543, 'votes': [{'id': 9745251, 'vote_flag': True, 'vote_scope': None, 'user_id': 1842543, 'created_at': '2025-01-07T19:04:13.597Z', 'user': {'id': 1842543, 'login': 'a-n-d-i', 'spam': False, 'suspended': False, 'created_at': '2019-06-07T18:12:20+00:00', 'login_autocomplete': 'a-n-d-i', 'login_exact': 'a-n-d-i', 'name': 'Erdi', 'name_autocomplete': 'Erdi', 'orcid': None, 'icon': 'https://static.inaturalist.org/attachments/users/icons/1842543/thumb.jpeg?1665573173', 'observations_count': 2461, 'identifications_count': 424, 'journal_posts_count': 0, 'activity_count': 2885, 'species_count': 987, 'annotated_observations_count': 1181, 'universal_search_rank': 2461, 'roles': [], 'site_id': 1, 'icon_url': 'https://static.inaturalist.org/attachments/users/icons/1842543/medium.jpeg?1665573173'}}], 'user': {'id': 1842543, 'login': 'a-n-d-i', 'spam': False, 'suspended': False, 'created_at': '2019-06-07T18:12:20+00:00', 'login_autocomplete': 'a-n-d-i', 'login_exact': 'a-n-d-i', 'name': 'Erdi', 'name_autocomplete': 'Erdi', 'orcid': None, 'icon': 'https://static.inaturalist.org/attachments/users/icons/1842543/thumb.jpeg?1665573173', 'observations_count': 2461, 'identifications_count': 424, 'journal_posts_count': 0, 'activity_count': 2885, 'species_count': 987, 'annotated_observations_count': 1181, 'universal_search_rank': 2461, 'roles': [], 'site_id': 1, 'icon_url': 'https://static.inaturalist.org/attachments/users/icons/1842543/medium.jpeg?1665573173'}, 'vote_score': 1}]",2024-06-11,"25917 Leck, Deutschland",6,14827,7 or More Regular Parts,Wildflowers - Alternate Leaves,Leaves Toothed or Lobed
Chrysanthemum parthenium,Tanacetum parthenium,54520,135552015,231209251,https://inaturalist-open-data.s3.amazonaws.com/photos/231209251/original.jpg,cc-by-nc,[],2009-07-25,"24171 Lake Dr, Crestline, CA 92325, United States",1,14827,7 or More Regular Parts,Wildflowers - Alternate Leaves,Leaves Toothed or Lobed
Chrysanthemum parthenium,Tanacetum parthenium,54520,258138648,463095614,https://inaturalist-open-data.s3.amazonaws.com/photos/463095614/original.jpg,cc-by-nc-sa,"[{'uuid': 'd7642fa3-ff2b-4be4-a6ed-c9b84557b92b', 'controlled_attribute_id': 12, 'controlled_value_id': 13, 'concatenated_attr_val': '12|13', 'user_id': 1100647, 'votes': [], 'user': {'id': 1100647, 'login': 'lynkos', 'spam': False, 'suspended': False, 'created_at': '2018-07-22T09:10:49+00:00', 'login_autocomplete': 'lynkos', 'login_exact': 'lynkos', 'name': 'Sarah Gregg', 'name_autocomplete': 'Sarah Gregg', 'orcid': None, 'icon': 'https://static.inaturalist.org/attachments/users/icons/1100647/thumb.jpg?1587024291', 'observations_count': 8342, 'identifications_count': 57123, 'journal_posts_count': 0, 'activity_count': 65465, 'species_count': 3521, 'annotated_observations_count': 14804, 'universal_search_rank': 8342, 'roles': [], 'site_id': 1, 'icon_url': 'https://static.inaturalist.org/attachments/users/icons/1100647/medium.jpg?1587024291'}, 'vote_score': 0}]",2019-06-20,"Province of Pescara, Italy",2,14827,7 or More Regular Parts,Wildflowers - Alternate Leaves,Leaves Toothed or Lobed
Chrysanthemum parthenium,Tanacetum parthenium,54520,303444698,546928809,https://inaturalist-open-data.s3.amazonaws.com/photos/546928809/original.jpg,cc-by-nc,[],2025-07-30,"Parsons St, Boston, MA, US",2,14827,7 or More Regular Parts,Wildflowers - Alternate Leaves,Leaves Toothed or Lobed
Chrysanthemum parthenium,Tanacetum parthenium,54520,98106087,163275629,https://static.inaturalist.org/photos/163275629/original.jpg,,"[{'uuid': 'bc1c048e-a7b2-4f00-a53c-489c84d6a53a', 'controlled_attribute_id': 12, 'controlled_value_id': 13, 'concatenated_attr_val': '12|13', 'user_id': 536793, 'votes': [], 'user': {'id': 536793, 'login': 'anabela2', 'spam': False, 'suspended': False, 'created_at': '2017-07-18T15:31:27+00:00', 'login_autocomplete': 'anabela2', 'login_exact': 'anabela2', 'name': 'Anabela Plos', 'name_autocomplete': 'Anabela Plos', 'orcid': 'https://orcid.org/0000-0003-3877-7408', 'icon': 'https://static.inaturalist.org/attachments/users/icons/536793/thumb.jpg?1710342513', 'observations_count': 1247, 'identifications_count': 18619, 'journal_posts_count': 0, 'activity_count': 19866, 'species_count': 697, 'annotated_observations_count': 5421, 'universal_search_rank': 1247, 'roles': ['curator'], 'site_id': 16, 'icon_url': 'https://static.inaturalist.org/attachments/users/icons/536793/medium.jpg?1710342513'}, 'vote_score': 0}]",2021-01-02,"Paternal, CABA, Argentina",1,14827,7 or More Regular Parts,Wildflowers - Alternate Leaves,Leaves Toothed or Lobed
Chrysanthemum parthenium,Tanacetum parthenium,54520,118664053,200516362,https://inaturalist-open-data.s3.amazonaws.com/photos/200516362/original.jpeg,cc-by-nc,[],2022-05-25,"Coventry CV2, UK",1,14827,7 or More Regular Parts,Wildflowers - Alternate Leaves,Leaves Toothed or Lobed
Chrysanthemum parthenium,Tanacetum parthenium,54520,121775325,206106529,https://inaturalist-open-data.s3.amazonaws.com/photos/206106529/original.jpg,cc-by-nc,[],2022-06-14,"Monifieth Road, Dundee, Scotland, GB",1,14827,7 or More Regular Parts,Wildflowers - Alternate Leaves,Leaves Toothed or Lobed
Chrysanthemum parthenium,Tanacetum parthenium,54520,124281462,210633508,https://inaturalist-open-data.s3.amazonaws.com/photos/210633508/original.jpeg,cc-by-nc,[],2022-06-22,"Provincia di Brescia, Italia",1,14827,7 or More Regular Parts,Wildflowers - Alternate Leaves,Leaves Toothed or Lobed
Chrysanthemum parthenium,Tanacetum parthenium,54520,89212210,147296451,https://inaturalist-open-data.s3.amazonaws.com/photos/147296451/original.jpg,cc-by-nc,[],2021-07-30,"Юж. административный округ, Москва, Россия",2,14827,7 or More Regular Parts,Wildflowers - Alternate Leaves,Leaves Toothed or Lobed
Chrysanthemum parthenium,Tanacetum parthenium,54520,53912622,86644304,https://static.inaturalist.org/photos/86644304/original.jpeg,,[],2020-07-20,"07560 Montpezat-Sous-Bauzon, France",4,14827,7 or More Regular Parts,Wildflowers - Alternate Leaves,Leaves Toothed or Lobed
Chrysanthemum parthenium,Tanacetum parthenium,54520,134451236,229174980,https://static.inaturalist.org/photos/229174980/original.jpg,,[],2022-09-10,"Armstrong Ave, Toronto, ON, CA",1,14827,7 or More Regular Parts,Wildflowers - Alternate Leaves,Leaves Toothed or Lobed
Chrysanthemum parthenium,Tanacetum parthenium,54520,181909432,317070209,https://static.inaturalist.org/photos/317070209/original.jpeg,,[],2023-09-03,"Warwick, RI 02888, USA",4,14827,7 or More Regular Parts,Wildflowers - Alternate Leaves,Leaves Toothed or Lobed
Chrysanthemum parthenium,Tanacetum parthenium,54520,118530543,200274828,https://static.inaturalist.org/photos/200274828/original.jpg,,[],2021-07-22,"Ceredigion, UK",1,14827,7 or More Regular Parts,Wildflowers - Alternate Leaves,Leaves Toothed or Lobed
Chrysanthemum parthenium,Tanacetum parthenium,54520,80020120,131110614,https://static.inaturalist.org/photos/131110614/original.jpeg,,[],2021-05-23,Chaquiñan Ecologico,2,14827,7 or More Regular Parts,Wildflowers - Alternate Leaves,Leaves Toothed or Lobed
Chrysanthemum parthenium,Tanacetum parthenium,54520,68183823,110379757,https://inaturalist-open-data.s3.amazonaws.com/photos/110379757/original.jpeg,cc-by-nc,[],2021-01-12,"San José de Maipo, Región Metropolitana, Chile",3,14827,7 or More Regular Parts,Wildflowers - Alternate Leaves,Leaves Toothed or Lobed
Chrysanthemum parthenium,Tanacetum parthenium,54520,7660480,10027633,https://inaturalist-open-data.s3.amazonaws.com/photos/10027633/original.jpg,cc-by-nc,[],2017-08-26,"Miller Park, Salt Lake City, UT, US",3,14827,7 or More Regular Parts,Wildflowers - Alternate Leaves,Leaves Toothed or Lobed
Chrysanthemum parthenium,Tanacetum parthenium,54520,148354342,255458505,https://static.inaturalist.org/photos/255458505/original.jpg,,[],2022-10-03,"Plaza Arturo Godoy, Ñuñoa, Santiago, CL",4,14827,7 or More Regular Parts,Wildflowers - Alternate Leaves,Leaves Toothed or Lobed
Chrysanthemum parthenium,Tanacetum parthenium,54520,28581094,44563385,https://static.inaturalist.org/photos/44563385/original.jpg,,[],2019-07-10,"Sierra National Forest, Auberry, CA, US",4,14827,7 or More Regular Parts,Wildflowers - Alternate Leaves,Leaves Toothed or Lobed
Chrysanthemum parthenium,Tanacetum parthenium,54520,123217242,208715285,https://inaturalist-open-data.s3.amazonaws.com/photos/208715285/original.jpg,cc-by-nc,[],2022-06-24,"улица Шевченко, Саратов, Саратовская область, RU",2,14827,7 or More Regular Parts,Wildflowers - Alternate Leaves,Leaves Toothed or Lobed
Chrysanthemum parthenium,Tanacetum parthenium,54520,121393098,205414389,https://inaturalist-open-data.s3.amazonaws.com/photos/205414389/original.jpg,cc-by,[],2022-06-11,"East Devon AONB, Budleigh Salterton, England, GB",1,14827,7 or More Regular Parts,Wildflowers - Alternate Leaves,Leaves Toothed or Lobed
Chrysanthemum parthenium,Tanacetum parthenium,54520,58997590,94229866,https://static.inaturalist.org/photos/94229866/original.jpg,,[],2020-09-08,"Emanuel Hollow Rd, Gray, KY, US",1,14827,7 or More Regular Parts,Wildflowers - Alternate Leaves,Leaves Toothed or Lobed
Chrysanthemum parthenium,Tanacetum parthenium,54520,58441584,93304186,https://inaturalist-open-data.s3.amazonaws.com/photos/93304186/original.jpeg,cc-by-nc,"[{'user_id': 2494041, 'concatenated_attr_val': '12|13', 'controlled_attribute_id': 12, 'votes': [], 'uuid': 'c92148bc-f5e3-4aa3-8d04-d98fc943ef18', 'vote_score': 0, 'controlled_value_id': 13, 'user': {'id': 2494041, 'login': 'luiseduardo-tufinho', 'spam': False, 'suspended': False, 'created_at': '2019-12-18T02:46:30+00:00', 'login_autocomplete': 'luiseduardo-tufinho', 'login_exact': 'luiseduardo-tufinho', 'name': 'Luis Eduardo Tufiño Romero', 'name_autocomplete': 'Luis Eduardo Tufiño Romero', 'orcid': None, 'icon': 'https://static.inaturalist.org/attachments/users/icons/2494041/thumb.jpeg?1576637190', 'observations_count': 112, 'identifications_count': 2, 'journal_posts_count': 0, 'activity_count': 114, 'species_count': 86, 'annotated_observations_count': 25, 'universal_search_rank': 112, 'roles': [], 'site_id': 2, 'icon_url': 'https://static.inaturalist.org/attachments/users/icons/2494041/medium.jpeg?1576637190'}}]",2020-08-26,Achichipico,1,14827,7 or More Regular Parts,Wildflowers - Alternate Leaves,Leaves Toothed or Lobed
Chrysanthemum parthenium,Tanacetum parthenium,54520,36210231,57210600,https://inaturalist-open-data.s3.amazonaws.com/photos/57210600/original.jpg,cc-by-nc,[],2019-07-21,"South Lake Tahoe, CA 96150, USA",1,14827,7 or More Regular Parts,Wildflowers - Alternate Leaves,Leaves Toothed or Lobed
Chrysanthemum parthenium,Tanacetum parthenium,54520,129323652,219743452,https://inaturalist-open-data.s3.amazonaws.com/photos/219743452/original.jpeg,cc-by,[],2019-06-18,"34500 Canelas, Dgo., México",3,14827,7 or More Regular Parts,Wildflowers - Alternate Leaves,Leaves Toothed or Lobed
Chrysanthemum parthenium,Tanacetum parthenium,54520,306587789,552906961,https://inaturalist-open-data.s3.amazonaws.com/photos/552906961/original.jpg,cc-by-nc,[],2025-08-15,"Porter Fork Trail, Salt Lake City, UT, US",1,14827,7 or More Regular Parts,Wildflowers - Alternate Leaves,Leaves Toothed or Lobed
Chrysanthemum parthenium,Tanacetum parthenium,54520,322045964,582517045,https://inaturalist-open-data.s3.amazonaws.com/photos/582517045/original.jpg,cc-by-nc,[],2025-10-20,"6744 WN Ederveen, Nederland",1,14827,7 or More Regular Parts,Wildflowers - Alternate Leaves,Leaves Toothed or Lobed
Chrysanthemum parthenium,Tanacetum parthenium,54520,77800653,127141408,https://inaturalist-open-data.s3.amazonaws.com/photos/127141408/original.jpg,cc-by,[],2021-05-01,"Christchurch including Banks Peninsula, Canterbury, New Zealand",1,14827,7 or More Regular Parts,Wildflowers - Alternate Leaves,Leaves Toothed or Lobed
Chrysopsis falcata,Pityopsis falcata,166937,87930340,145023098,https://inaturalist-open-data.s3.amazonaws.com/photos/145023098/original.jpeg,cc-by-nc,[],2021-07-19,"Brooklyn, NY 11234, USA",1,1650,7 or More Regular Parts,Wildflowers - Alternate Leaves,Leaves Entire
Chrysopsis falcata,Pityopsis falcata,166937,99806871,166461733,https://inaturalist-open-data.s3.amazonaws.com/photos/166461733/original.jpg,cc-by,[],2021-10-30,"Gateway National Recreation Area, Queens County, US-NY, US",1,1650,7 or More Regular Parts,Wildflowers - Alternate Leaves,Leaves Entire
Chrysopsis falcata,Pityopsis falcata,166937,58920729,94102148,https://inaturalist-open-data.s3.amazonaws.com/photos/94102148/original.jpeg,cc-by-nc,"[{'uuid': 'b170a285-2235-4cb0-bd8d-cd667722ea74', 'controlled_attribute_id': 12, 'controlled_value_id': 13, 'concatenated_attr_val': '12|13', 'user_id': 1954345, 'votes': [], 'user': {'id': 1954345, 'login': 'actuallyaxley', 'spam': False, 'suspended': False, 'created_at': '2019-07-06T12:21:44+00:00', 'login_autocomplete': 'actuallyaxley', 'login_exact': 'actuallyaxley', 'name': 'Elizabeth Axley', 'name_autocomplete': 'Elizabeth Axley', 'orcid': None, 'icon': 'https://static.inaturalist.org/attachments/users/icons/1954345/f6f2e098e04ad92ff00c5b1afb5d5abe-thumb.jpeg?1750374373', 'observations_count': 7170, 'identifications_count': 12011, 'journal_posts_count': 0, 'activity_count': 19181, 'species_count': 3047, 'annotated_observations_count': 7942, 'universal_search_rank': 7170, 'roles': ['curator'], 'site_id': 1, 'icon_url': 'https://static.inaturalist.org/attachments/users/icons/1954345/f6f2e098e04ad92ff00c5b1afb5d5abe-medium.jpeg?1750374373'}, 'vote_score': 0}]",2020-09-06,"Wellfleet, MA 02667, USA",1,1650,7 or More Regular Parts,Wildflowers - Alternate Leaves,Leaves Entire
Chrysopsis falcata,Pityopsis falcata,166937,7373462,9565090,https://inaturalist-open-data.s3.amazonaws.com/photos/9565090/original.jpg,cc-by-nc,"[{'uuid': 'ad53b8bc-b287-4edf-8486-06a8dfe05682', 'controlled_attribute_id': 12, 'controlled_value_id': 13, 'concatenated_attr_val': '12|13', 'user_id': 175837, 'votes': [], 'user': {'id': 175837, 'login': 'tsn', 'spam': False, 'suspended': False, 'created_at': '2016-02-03T23:50:12+00:00', 'login_autocomplete': 'tsn', 'login_exact': 'tsn', 'name': 'Tom Norton', 'name_autocomplete': 'Tom Norton', 'orcid': None, 'icon': 'https://static.inaturalist.org/attachments/users/icons/175837/thumb.jpg?1595453055', 'observations_count': 8020, 'identifications_count': 703001, 'journal_posts_count': 0, 'activity_count': 711021, 'species_count': 1076, 'annotated_observations_count': 245793, 'universal_search_rank': 8020, 'roles': [], 'site_id': 1, 'icon_url': 'https://static.inaturalist.org/attachments/users/icons/175837/medium.jpg?1595453055'}, 'vote_score': 0}]",2017-08-03,"Cape Cod National Seashore, Provincetown, MA, US",2,1650,7 or More Regular Parts,Wildflowers - Alternate Leaves,Leaves Entire
Chrysopsis falcata,Pityopsis falcata,166937,133488278,227379995,https://inaturalist-open-data.s3.amazonaws.com/photos/227379995/original.jpeg,cc-by-nc,[],2022-09-03,"West Greenwich, RI 02817, USA",4,1650,7 or More Regular Parts,Wildflowers - Alternate Leaves,Leaves Entire
Chrysopsis falcata,Pityopsis falcata,166937,133714727,227802769,https://inaturalist-open-data.s3.amazonaws.com/photos/227802769/original.jpg,cc-by,[],2022-09-04,"New York, US",4,1650,7 or More Regular Parts,Wildflowers - Alternate Leaves,Leaves Entire
Chrysopsis falcata,Pityopsis falcata,166937,301050394,542467169,https://inaturalist-open-data.s3.amazonaws.com/photos/542467169/original.jpg,cc-by-nc,[],2025-07-23,"Restricted access due to Military Base; Bourne, MA, USA",2,1650,7 or More Regular Parts,Wildflowers - Alternate Leaves,Leaves Entire
Chrysopsis falcata,Pityopsis falcata,166937,227826150,404209822,https://inaturalist-open-data.s3.amazonaws.com/photos/404209822/original.jpeg,cc-by-nc,[],2024-07-07,"Madison, CT 06443, USA",3,1650,7 or More Regular Parts,Wildflowers - Alternate Leaves,Leaves Entire
Chrysopsis falcata,Pityopsis falcata,166937,316539475,572069361,https://inaturalist-open-data.s3.amazonaws.com/photos/572069361/original.jpg,cc-by-nc,[],2025-08-28,"Gateway National Recreation Area, Queens County, US-NY, US",4,1650,7 or More Regular Parts,Wildflowers - Alternate Leaves,Leaves Entire
Chrysopsis falcata,Pityopsis falcata,166937,61833458,98991541,https://inaturalist-open-data.s3.amazonaws.com/photos/98991541/original.jpeg,cc-by-nc,"[{'uuid': '448c7b88-2a7f-41bf-bac4-db3d41e9f82a', 'controlled_attribute_id': 12, 'controlled_value_id': 13, 'concatenated_attr_val': '12|13', 'user_id': 1954345, 'votes': [], 'user': {'id': 1954345, 'login': 'actuallyaxley', 'spam': False, 'suspended': False, 'created_at': '2019-07-06T12:21:44+00:00', 'login_autocomplete': 'actuallyaxley', 'login_exact': 'actuallyaxley', 'name': 'Elizabeth Axley', 'name_autocomplete': 'Elizabeth Axley', 'orcid': None, 'icon': 'https://static.inaturalist.org/attachments/users/icons/1954345/f6f2e098e04ad92ff00c5b1afb5d5abe-thumb.jpeg?1750374373', 'observations_count': 7170, 'identifications_count': 12011, 'journal_posts_count': 0, 'activity_count': 19181, 'species_count': 3047, 'annotated_observations_count': 7942, 'universal_search_rank': 7170, 'roles': ['curator'], 'site_id': 1, 'icon_url': 'https://static.inaturalist.org/attachments/users/icons/1954345/f6f2e098e04ad92ff00c5b1afb5d5abe-medium.jpeg?1750374373'}, 'vote_score': 0}]",2020-10-03,"Wellfleet, MA, USA",2,1650,7 or More Regular Parts,Wildflowers - Alternate Leaves,Leaves Entire
Chrysopsis falcata,Pityopsis falcata,166937,239235074,426041836,https://inaturalist-open-data.s3.amazonaws.com/photos/426041836/original.jpeg,cc-by-nc,"[{'uuid': '2c133619-88e7-4f52-be2c-ffe5c4ea34c3', 'controlled_attribute_id': 12, 'controlled_value_id': 13, 'concatenated_attr_val': '12|13', 'user_id': 7333037, 'votes': [], 'user': {'id': 7333037, 'login': 'ryan3476', 'spam': False, 'suspended': False, 'created_at': '2023-08-31T23:42:34+00:00', 'login_autocomplete': 'ryan3476', 'login_exact': 'ryan3476', 'name': 'ryan', 'name_autocomplete': 'ryan', 'orcid': None, 'icon': 'https://static.inaturalist.org/attachments/users/icons/7333037/611302ecd15220409e0fe5ea84c52e87-thumb.jpg?1750393226', 'observations_count': 16920, 'identifications_count': 10996, 'journal_posts_count': 3, 'activity_count': 27919, 'species_count': 2543, 'annotated_observations_count': 399, 'universal_search_rank': 16920, 'roles': [], 'site_id': 1, 'icon_url': 'https://static.inaturalist.org/attachments/users/icons/7333037/611302ecd15220409e0fe5ea84c52e87-medium.jpg?1750393226'}, 'vote_score': 0}]",2024-09-01,"Bluff Point Coastal Reserve, Niantic, CT, US",1,1650,7 or More Regular Parts,Wildflowers - Alternate Leaves,Leaves Entire
Chrysopsis falcata,Pityopsis falcata,166937,135444527,231009503,https://inaturalist-open-data.s3.amazonaws.com/photos/231009503/original.jpg,cc-by-nc,[],2022-09-17,"Fort Tilden, New York, NY, US",2,1650,7 or More Regular Parts,Wildflowers - Alternate Leaves,Leaves Entire
Chrysopsis falcata,Pityopsis falcata,166937,135601930,231304676,https://inaturalist-open-data.s3.amazonaws.com/photos/231304676/original.jpg,cc-by,[],2022-09-18,United States,4,1650,7 or More Regular Parts,Wildflowers - Alternate Leaves,Leaves Entire
Chrysopsis falcata,Pityopsis falcata,166937,15829065,23664163,https://static.inaturalist.org/photos/23664163/original.jpeg,,[],2018-08-22,"718 Rockaway Blvd, Rosedale, NY 11422, USA",1,1650,7 or More Regular Parts,Wildflowers - Alternate Leaves,Leaves Entire
