trial_id,run_id,run_started_at,model_mode,model,prompt_set,image_set,sample_limit,features_requested,observation_id,photo_id,photo_url,taxon_id,species_inat,newcomb_species_name,feature,true_value,p1_prompt_parts_json,p1_raw,p1_parsed,p1_parse_rule,p2_prompt_parts_json,p2_raw,p2_parsed,p2_parse_rule,feature_correct,committed
notebook-20260701-085321,run-gpt-5-mini,2026-07-01T08:53:24-04:00,command,openai/gpt-5-mini,stepwise-v1,sample.csv,90,"key_flower_type,key_plant_type,key_leaf_type",240602873,428679343,https://inaturalist-open-data.s3.amazonaws.com/photos/428679343/original.jpg,142654,Rudbeckia fulgida,Rudbeckia fulgida,key_leaf_type,Leaves Toothed or Lobed,"[""Your task is to identify if the visual feature 'leaf type' is discernible in the following image. Answer only: YES, NO, or INCONCLUSIVE. Answer YES if and only if the feature is clearly discernible in the image."", {""image"": ""https://inaturalist-open-data.s3.amazonaws.com/photos/428679343/original.jpg""}]",None,NO,parse_ync: startswith YES -> YES; startswith NO -> NO; contains INC -> INCONCLUSIVE; else INCONCLUSIVE,[],,INCONCLUSIVE,P2 skipped because P1 was not YES; parsed as INCONCLUSIVE,False,False
notebook-20260701-085321,run-gpt-5-mini,2026-07-01T08:53:24-04:00,command,openai/gpt-5-mini,stepwise-v1,sample.csv,90,"key_flower_type,key_plant_type,key_leaf_type",55587991,88520825,https://inaturalist-open-data.s3.amazonaws.com/photos/88520825/original.jpeg,142654,Rudbeckia fulgida,Rudbeckia fulgida,key_flower_type,7 or More Regular Parts,"[""Your task is to identify if the visual feature 'flower type' is discernible in the following image. Answer only: YES, NO, or INCONCLUSIVE. Answer YES if and only if the feature is clearly discernible in the image."", {""image"": ""https://inaturalist-open-data.s3.amazonaws.com/photos/88520825/original.jpeg""}]",YES,YES,parse_ync: startswith YES -> YES; startswith NO -> NO; contains INC -> INCONCLUSIVE; else INCONCLUSIVE,"[""Which of the following options best describes the 'flower type' of the plant in this image?\nIf the feature is not clearly visible, choose 'Cannot determine from this image'.\n\nOptions:"", ""Plant image to classify:"", {""image"": ""https://inaturalist-open-data.s3.amazonaws.com/photos/88520825/original.jpeg""}, ""\n1. **3 Regular Parts** — What is the flower type or structure?"", ""Botanical illustration for option 1:"", {""image"": ""/Users/lindseyma/Documents/GitHub/arborphy/newcomb_wildflower_guide/illustrations/regular_flowers.png""}, ""\n2. **4 Regular Parts** — What is the flower type or structure?"", ""Botanical illustration for option 2:"", {""image"": ""/Users/lindseyma/Documents/GitHub/arborphy/newcomb_wildflower_guide/illustrations/regular_flowers.png""}, ""\n3. **5 Regular Parts** — What is the flower type or structure?"", ""Botanical illustration for option 3:"", {""image"": ""/Users/lindseyma/Documents/GitHub/arborphy/newcomb_wildflower_guide/illustrations/regular_flowers.png""}, ""\n4. **6 Regular Parts** — What is the flower type or structure?"", ""Botanical illustration for option 4:"", {""image"": ""/Users/lindseyma/Documents/GitHub/arborphy/newcomb_wildflower_guide/illustrations/regular_flowers.png""}, ""\n5. **7 or More Regular Parts** — What is the flower type or structure?"", ""Botanical illustration for option 5:"", {""image"": ""/Users/lindseyma/Documents/GitHub/arborphy/newcomb_wildflower_guide/illustrations/regular_flowers.png""}, ""\n6. **Asters (Aster)** — What is the flower type or structure?"", ""\n7. **Goldenrods (Solidago)** — What is the flower type or structure?"", ""\n8. **Irregular Flowers** — What is the flower type or structure?"", ""Botanical illustration for option 8:"", {""image"": ""/Users/lindseyma/Documents/GitHub/arborphy/newcomb_wildflower_guide/illustrations/irregular_flowers.png""}, ""\n9. **Parts Indistinguishable** — What is the flower type or structure?"", ""\n10. **Cannot determine from this image**"", ""\nRespond with ONLY the exact option text (e.g., \""3 Regular Parts\"") or \""Cannot determine from this image\"".""]",Asters (Aster),Asters (Aster),parse_mc: exact value match; else substring value match; else contains 'cannot determine' -> INCONCLUSIVE; else leading option number; else INCONCLUSIVE,False,True
notebook-20260701-085321,run-gpt-5-mini,2026-07-01T08:53:24-04:00,command,openai/gpt-5-mini,stepwise-v1,sample.csv,90,"key_flower_type,key_plant_type,key_leaf_type",55587991,88520825,https://inaturalist-open-data.s3.amazonaws.com/photos/88520825/original.jpeg,142654,Rudbeckia fulgida,Rudbeckia fulgida,key_plant_type,Wildflowers - Alternate Leaves,"[""Your task is to identify if the visual feature 'plant type' is discernible in the following image. Answer only: YES, NO, or INCONCLUSIVE. Answer YES if and only if the feature is clearly discernible in the image."", {""image"": ""https://inaturalist-open-data.s3.amazonaws.com/photos/88520825/original.jpeg""}]",None,NO,parse_ync: startswith YES -> YES; startswith NO -> NO; contains INC -> INCONCLUSIVE; else INCONCLUSIVE,[],,INCONCLUSIVE,P2 skipped because P1 was not YES; parsed as INCONCLUSIVE,False,False
notebook-20260701-085321,run-gpt-5-mini,2026-07-01T08:53:24-04:00,command,openai/gpt-5-mini,stepwise-v1,sample.csv,90,"key_flower_type,key_plant_type,key_leaf_type",55587991,88520825,https://inaturalist-open-data.s3.amazonaws.com/photos/88520825/original.jpeg,142654,Rudbeckia fulgida,Rudbeckia fulgida,key_leaf_type,Leaves Toothed or Lobed,"[""Your task is to identify if the visual feature 'leaf type' is discernible in the following image. Answer only: YES, NO, or INCONCLUSIVE. Answer YES if and only if the feature is clearly discernible in the image."", {""image"": ""https://inaturalist-open-data.s3.amazonaws.com/photos/88520825/original.jpeg""}]",YES,YES,parse_ync: startswith YES -> YES; startswith NO -> NO; contains INC -> INCONCLUSIVE; else INCONCLUSIVE,"[""Which of the following options best describes the 'leaf type' of the plant in this image?\nIf the feature is not clearly visible, choose 'Cannot determine from this image'.\n\nOptions:"", ""Plant image to classify:"", {""image"": ""https://inaturalist-open-data.s3.amazonaws.com/photos/88520825/original.jpeg""}, ""\n1. **Leaves Divided** — What is the leaf form?"", ""Botanical illustration for option 1:"", {""image"": ""/Users/lindseyma/Documents/GitHub/arborphy/newcomb_wildflower_guide/illustrations/leaves_divided.png""}, ""\n2. **Leaves Entire** — What is the leaf form?"", ""Botanical illustration for option 2:"", {""image"": ""/Users/lindseyma/Documents/GitHub/arborphy/newcomb_wildflower_guide/illustrations/leaves_entire.png""}, ""\n3. **Leaves Toothed or Lobed** — What is the leaf form?"", ""Botanical illustration for option 3:"", {""image"": ""/Users/lindseyma/Documents/GitHub/arborphy/newcomb_wildflower_guide/illustrations/leaves_toothed.png""}, ""\n4. **No Apparent Leaves** — What is the leaf form?"", ""\n5. **Cannot determine from this image**"", ""\nRespond with ONLY the exact option text (e.g., \""Leaves Divided\"") or \""Cannot determine from this image\"".""]",Leaves Toothed or Lobed,Leaves Toothed or Lobed,parse_mc: exact value match; else substring value match; else contains 'cannot determine' -> INCONCLUSIVE; else leading option number; else INCONCLUSIVE,True,True
notebook-20260701-085321,run-gpt-5-mini,2026-07-01T08:53:24-04:00,command,openai/gpt-5-mini,stepwise-v1,sample.csv,90,"key_flower_type,key_plant_type,key_leaf_type",71079777,115663401,https://inaturalist-open-data.s3.amazonaws.com/photos/115663401/original.jpeg,169669,Thaspium barbinode,Thaspium barbinode,key_flower_type,5 Regular Parts,"[""Your task is to identify if the visual feature 'flower type' is discernible in the following image. Answer only: YES, NO, or INCONCLUSIVE. Answer YES if and only if the feature is clearly discernible in the image."", {""image"": ""https://inaturalist-open-data.s3.amazonaws.com/photos/115663401/original.jpeg""}]",None,NO,parse_ync: startswith YES -> YES; startswith NO -> NO; contains INC -> INCONCLUSIVE; else INCONCLUSIVE,[],,INCONCLUSIVE,P2 skipped because P1 was not YES; parsed as INCONCLUSIVE,False,False
notebook-20260701-085321,run-gpt-5-mini,2026-07-01T08:53:24-04:00,command,openai/gpt-5-mini,stepwise-v1,sample.csv,90,"key_flower_type,key_plant_type,key_leaf_type",71079777,115663401,https://inaturalist-open-data.s3.amazonaws.com/photos/115663401/original.jpeg,169669,Thaspium barbinode,Thaspium barbinode,key_plant_type,Wildflowers - Alternate Leaves,"[""Your task is to identify if the visual feature 'plant type' is discernible in the following image. Answer only: YES, NO, or INCONCLUSIVE. Answer YES if and only if the feature is clearly discernible in the image."", {""image"": ""https://inaturalist-open-data.s3.amazonaws.com/photos/115663401/original.jpeg""}]",None,NO,parse_ync: startswith YES -> YES; startswith NO -> NO; contains INC -> INCONCLUSIVE; else INCONCLUSIVE,[],,INCONCLUSIVE,P2 skipped because P1 was not YES; parsed as INCONCLUSIVE,False,False
notebook-20260701-085321,run-gpt-5-mini,2026-07-01T08:53:24-04:00,command,openai/gpt-5-mini,stepwise-v1,sample.csv,90,"key_flower_type,key_plant_type,key_leaf_type",71079777,115663401,https://inaturalist-open-data.s3.amazonaws.com/photos/115663401/original.jpeg,169669,Thaspium barbinode,Thaspium barbinode,key_leaf_type,Leaves Divided,"[""Your task is to identify if the visual feature 'leaf type' is discernible in the following image. Answer only: YES, NO, or INCONCLUSIVE. Answer YES if and only if the feature is clearly discernible in the image."", {""image"": ""https://inaturalist-open-data.s3.amazonaws.com/photos/115663401/original.jpeg""}]",YES,YES,parse_ync: startswith YES -> YES; startswith NO -> NO; contains INC -> INCONCLUSIVE; else INCONCLUSIVE,"[""Which of the following options best describes the 'leaf type' of the plant in this image?\nIf the feature is not clearly visible, choose 'Cannot determine from this image'.\n\nOptions:"", ""Plant image to classify:"", {""image"": ""https://inaturalist-open-data.s3.amazonaws.com/photos/115663401/original.jpeg""}, ""\n1. **Leaves Divided** — What is the leaf form?"", ""Botanical illustration for option 1:"", {""image"": ""/Users/lindseyma/Documents/GitHub/arborphy/newcomb_wildflower_guide/illustrations/leaves_divided.png""}, ""\n2. **Leaves Entire** — What is the leaf form?"", ""Botanical illustration for option 2:"", {""image"": ""/Users/lindseyma/Documents/GitHub/arborphy/newcomb_wildflower_guide/illustrations/leaves_entire.png""}, ""\n3. **Leaves Toothed or Lobed** — What is the leaf form?"", ""Botanical illustration for option 3:"", {""image"": ""/Users/lindseyma/Documents/GitHub/arborphy/newcomb_wildflower_guide/illustrations/leaves_toothed.png""}, ""\n4. **No Apparent Leaves** — What is the leaf form?"", ""\n5. **Cannot determine from this image**"", ""\nRespond with ONLY the exact option text (e.g., \""Leaves Divided\"") or \""Cannot determine from this image\"".""]",Leaves Divided,Leaves Divided,parse_mc: exact value match; else substring value match; else contains 'cannot determine' -> INCONCLUSIVE; else leading option number; else INCONCLUSIVE,True,True
notebook-20260701-085321,run-gpt-5-mini,2026-07-01T08:53:24-04:00,command,openai/gpt-5-mini,stepwise-v1,sample.csv,90,"key_flower_type,key_plant_type,key_leaf_type",164528211,284680516,https://inaturalist-open-data.s3.amazonaws.com/photos/284680516/original.jpeg,169669,Thaspium barbinode,Thaspium barbinode,key_flower_type,5 Regular Parts,"[""Your task is to identify if the visual feature 'flower type' is discernible in the following image. Answer only: YES, NO, or INCONCLUSIVE. Answer YES if and only if the feature is clearly discernible in the image."", {""image"": ""https://inaturalist-open-data.s3.amazonaws.com/photos/284680516/original.jpeg""}]",None,NO,parse_ync: startswith YES -> YES; startswith NO -> NO; contains INC -> INCONCLUSIVE; else INCONCLUSIVE,[],,INCONCLUSIVE,P2 skipped because P1 was not YES; parsed as INCONCLUSIVE,False,False
notebook-20260701-085321,run-gpt-5-mini,2026-07-01T08:53:24-04:00,command,openai/gpt-5-mini,stepwise-v1,sample.csv,90,"key_flower_type,key_plant_type,key_leaf_type",164528211,284680516,https://inaturalist-open-data.s3.amazonaws.com/photos/284680516/original.jpeg,169669,Thaspium barbinode,Thaspium barbinode,key_plant_type,Wildflowers - Alternate Leaves,"[""Your task is to identify if the visual feature 'plant type' is discernible in the following image. Answer only: YES, NO, or INCONCLUSIVE. Answer YES if and only if the feature is clearly discernible in the image."", {""image"": ""https://inaturalist-open-data.s3.amazonaws.com/photos/284680516/original.jpeg""}]",None,NO,parse_ync: startswith YES -> YES; startswith NO -> NO; contains INC -> INCONCLUSIVE; else INCONCLUSIVE,[],,INCONCLUSIVE,P2 skipped because P1 was not YES; parsed as INCONCLUSIVE,False,False
notebook-20260701-085321,run-gpt-5-mini,2026-07-01T08:53:24-04:00,command,openai/gpt-5-mini,stepwise-v1,sample.csv,90,"key_flower_type,key_plant_type,key_leaf_type",164528211,284680516,https://inaturalist-open-data.s3.amazonaws.com/photos/284680516/original.jpeg,169669,Thaspium barbinode,Thaspium barbinode,key_leaf_type,Leaves Divided,"[""Your task is to identify if the visual feature 'leaf type' is discernible in the following image. Answer only: YES, NO, or INCONCLUSIVE. Answer YES if and only if the feature is clearly discernible in the image."", {""image"": ""https://inaturalist-open-data.s3.amazonaws.com/photos/284680516/original.jpeg""}]",YES,YES,parse_ync: startswith YES -> YES; startswith NO -> NO; contains INC -> INCONCLUSIVE; else INCONCLUSIVE,"[""Which of the following options best describes the 'leaf type' of the plant in this image?\nIf the feature is not clearly visible, choose 'Cannot determine from this image'.\n\nOptions:"", ""Plant image to classify:"", {""image"": ""https://inaturalist-open-data.s3.amazonaws.com/photos/284680516/original.jpeg""}, ""\n1. **Leaves Divided** — What is the leaf form?"", ""Botanical illustration for option 1:"", {""image"": ""/Users/lindseyma/Documents/GitHub/arborphy/newcomb_wildflower_guide/illustrations/leaves_divided.png""}, ""\n2. **Leaves Entire** — What is the leaf form?"", ""Botanical illustration for option 2:"", {""image"": ""/Users/lindseyma/Documents/GitHub/arborphy/newcomb_wildflower_guide/illustrations/leaves_entire.png""}, ""\n3. **Leaves Toothed or Lobed** — What is the leaf form?"", ""Botanical illustration for option 3:"", {""image"": ""/Users/lindseyma/Documents/GitHub/arborphy/newcomb_wildflower_guide/illustrations/leaves_toothed.png""}, ""\n4. **No Apparent Leaves** — What is the leaf form?"", ""\n5. **Cannot determine from this image**"", ""\nRespond with ONLY the exact option text (e.g., \""Leaves Divided\"") or \""Cannot determine from this image\"".""]",Leaves Toothed or Lobed,Leaves Toothed or Lobed,parse_mc: exact value match; else substring value match; else contains 'cannot determine' -> INCONCLUSIVE; else leading option number; else INCONCLUSIVE,False,True
notebook-20260701-085321,run-gpt-5-mini,2026-07-01T08:53:24-04:00,command,openai/gpt-5-mini,stepwise-v1,sample.csv,90,"key_flower_type,key_plant_type,key_leaf_type",154911531,267716887,https://inaturalist-open-data.s3.amazonaws.com/photos/267716887/original.jpeg,169669,Thaspium barbinode,Thaspium barbinode,key_flower_type,5 Regular Parts,"[""Your task is to identify if the visual feature 'flower type' is discernible in the following image. Answer only: YES, NO, or INCONCLUSIVE. Answer YES if and only if the feature is clearly discernible in the image."", {""image"": ""https://inaturalist-open-data.s3.amazonaws.com/photos/267716887/original.jpeg""}]",None,NO,parse_ync: startswith YES -> YES; startswith NO -> NO; contains INC -> INCONCLUSIVE; else INCONCLUSIVE,[],,INCONCLUSIVE,P2 skipped because P1 was not YES; parsed as INCONCLUSIVE,False,False
notebook-20260701-085321,run-gpt-5-mini,2026-07-01T08:53:24-04:00,command,openai/gpt-5-mini,stepwise-v1,sample.csv,90,"key_flower_type,key_plant_type,key_leaf_type",154911531,267716887,https://inaturalist-open-data.s3.amazonaws.com/photos/267716887/original.jpeg,169669,Thaspium barbinode,Thaspium barbinode,key_plant_type,Wildflowers - Alternate Leaves,"[""Your task is to identify if the visual feature 'plant type' is discernible in the following image. Answer only: YES, NO, or INCONCLUSIVE. Answer YES if and only if the feature is clearly discernible in the image."", {""image"": ""https://inaturalist-open-data.s3.amazonaws.com/photos/267716887/original.jpeg""}]",None,NO,parse_ync: startswith YES -> YES; startswith NO -> NO; contains INC -> INCONCLUSIVE; else INCONCLUSIVE,[],,INCONCLUSIVE,P2 skipped because P1 was not YES; parsed as INCONCLUSIVE,False,False
notebook-20260701-085321,run-gpt-5-mini,2026-07-01T08:53:24-04:00,command,openai/gpt-5-mini,stepwise-v1,sample.csv,90,"key_flower_type,key_plant_type,key_leaf_type",154911531,267716887,https://inaturalist-open-data.s3.amazonaws.com/photos/267716887/original.jpeg,169669,Thaspium barbinode,Thaspium barbinode,key_leaf_type,Leaves Divided,"[""Your task is to identify if the visual feature 'leaf type' is discernible in the following image. Answer only: YES, NO, or INCONCLUSIVE. Answer YES if and only if the feature is clearly discernible in the image."", {""image"": ""https://inaturalist-open-data.s3.amazonaws.com/photos/267716887/original.jpeg""}]",YES,YES,parse_ync: startswith YES -> YES; startswith NO -> NO; contains INC -> INCONCLUSIVE; else INCONCLUSIVE,"[""Which of the following options best describes the 'leaf type' of the plant in this image?\nIf the feature is not clearly visible, choose 'Cannot determine from this image'.\n\nOptions:"", ""Plant image to classify:"", {""image"": ""https://inaturalist-open-data.s3.amazonaws.com/photos/267716887/original.jpeg""}, ""\n1. **Leaves Divided** — What is the leaf form?"", ""Botanical illustration for option 1:"", {""image"": ""/Users/lindseyma/Documents/GitHub/arborphy/newcomb_wildflower_guide/illustrations/leaves_divided.png""}, ""\n2. **Leaves Entire** — What is the leaf form?"", ""Botanical illustration for option 2:"", {""image"": ""/Users/lindseyma/Documents/GitHub/arborphy/newcomb_wildflower_guide/illustrations/leaves_entire.png""}, ""\n3. **Leaves Toothed or Lobed** — What is the leaf form?"", ""Botanical illustration for option 3:"", {""image"": ""/Users/lindseyma/Documents/GitHub/arborphy/newcomb_wildflower_guide/illustrations/leaves_toothed.png""}, ""\n4. **No Apparent Leaves** — What is the leaf form?"", ""\n5. **Cannot determine from this image**"", ""\nRespond with ONLY the exact option text (e.g., \""Leaves Divided\"") or \""Cannot determine from this image\"".""]",Leaves Toothed or Lobed,Leaves Toothed or Lobed,parse_mc: exact value match; else substring value match; else contains 'cannot determine' -> INCONCLUSIVE; else leading option number; else INCONCLUSIVE,False,True
